TS,VEJNAVN,ÅR,KATEGORI,ANTAL 8-9
80,RYVANGS ALLE 77 s.f. Callisensvej ,2019,LADCYKLER,9
80,RYVANGS ALLE 77 s.f. Callisensvej ,2019,LASTBILER,8
80,RYVANGS ALLE 77 s.f. Callisensvej ,2019,PERSONBILER + MC,826
80,RYVANGS ALLE 77 s.f. Callisensvej ,2019,"VAREVOGNE (MAX. 3,5 t)",61
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,A+B: KØRETØJER I ALT,813
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,A: LET TRAFIK I ALT,811
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,B: TUNG TRAFIK I ALT,2
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,CYKLER + KNALLERTER,736
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,CYKLER + KNALLERTER I ALT,753
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,LADCYKLER,17
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,LASTBILER,1
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,PERSONBILER + MC,762
80,RYVANGS ALLE 77 s.f. Callisensvej ,2020,"VAREVOGNE (MAX. 3,5 t)",49
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,A+B: KØRETØJER I ALT,765
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,A: LET TRAFIK I ALT,758
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,B: TUNG TRAFIK I ALT,7
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,CYKLER + KNALLERTER,474
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,CYKLER + KNALLERTER I ALT,494
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,LADCYKLER,20
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,LASTBILER,7
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,PERSONBILER + MC,702
80,RYVANGS ALLE 77 s.f. Callisensvej ,2021,"VAREVOGNE (MAX. 3,5 t)",56
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,A+B: KØRETØJER I ALT,801
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,A: LET TRAFIK I ALT,792
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,B: TUNG TRAFIK I ALT,9
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,CYKLER + KNALLERTER,488
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,CYKLER + KNALLERTER I ALT,510
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,LADCYKLER,22
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,LASTBILER,6
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,PERSONBILER + MC,742
80,RYVANGS ALLE 77 s.f. Callisensvej ,2022,"VAREVOGNE (MAX. 3,5 t)",50
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,A+B: KØRETØJER I ALT,701
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,A: LET TRAFIK I ALT,695
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,B: TUNG TRAFIK I ALT,6
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,CYKLER + KNALLERTER,512
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,CYKLER + KNALLERTER I ALT,544
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,LADCYKLER,32
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,LASTBILER,6
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,PERSONBILER + MC,662
80,RYVANGS ALLE 77 s.f. Callisensvej ,2023,"VAREVOGNE (MAX. 3,5 t)",33
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,A+B: KØRETØJER I ALT,206
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,A: LET TRAFIK I ALT,192
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,B: TUNG TRAFIK I ALT,14
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,CYKLER + KNALLERTER,90
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,LASTBILER,5
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,PERSONBILER + MC,164
82,SVANEMØLLEVEJ s.f. Callisensvej,2013,"VAREVOGNE (MAX. 3,5 t)",28
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,A+B: KØRETØJER I ALT,292
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,A: LET TRAFIK I ALT,289
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,B: TUNG TRAFIK I ALT,3
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,CYKLER + KNALLERTER I ALT,85
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,LASTBILER,3
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,PERSONBILER + MC,267
82,SVANEMØLLEVEJ s.f. Callisensvej,2014,"VAREVOGNE (MAX. 3,5 t)",22
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,A+B: KØRETØJER I ALT,197
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,A: LET TRAFIK I ALT,196
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,B: TUNG TRAFIK I ALT,1
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,CYKLER + KNALLERTER I ALT,135
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,LASTBILER,1
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,PERSONBILER + MC,178
82,SVANEMØLLEVEJ s.f. Callisensvej,2015,"VAREVOGNE (MAX. 3,5 t)",18
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,A+B: KØRETØJER I ALT,183
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,A: LET TRAFIK I ALT,176
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,B: TUNG TRAFIK I ALT,7
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,CYKLER + KNALLERTER I ALT,118
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,LASTBILER,7
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,PERSONBILER + MC,158
82,SVANEMØLLEVEJ s.f. Callisensvej,2016,"VAREVOGNE (MAX. 3,5 t)",18
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,A+B: KØRETØJER I ALT,167
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,A: LET TRAFIK I ALT,162
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,B: TUNG TRAFIK I ALT,5
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,CYKLER + KNALLERTER I ALT,116
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,LASTBILER,5
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,PERSONBILER + MC,149
82,SVANEMØLLEVEJ s.f. Callisensvej,2017,"VAREVOGNE (MAX. 3,5 t)",13
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,A+B: KØRETØJER I ALT,151
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,A: LET TRAFIK I ALT,149
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,B: TUNG TRAFIK I ALT,2
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,CYKLER + KNALLERTER I ALT,141
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,LASTBILER,2
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,PERSONBILER + MC,128
82,SVANEMØLLEVEJ s.f. Callisensvej,2018,"VAREVOGNE (MAX. 3,5 t)",21
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,A+B: KØRETØJER I ALT,223
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,A: LET TRAFIK I ALT,217
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,B: TUNG TRAFIK I ALT,6
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,CYKLER + KNALLERTER I ALT,107
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,LASTBILER,6
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,PERSONBILER + MC,200
82,SVANEMØLLEVEJ s.f. Callisensvej,2019,"VAREVOGNE (MAX. 3,5 t)",17
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,A+B: KØRETØJER I ALT,168
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,A: LET TRAFIK I ALT,160
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,B: TUNG TRAFIK I ALT,8
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,BUSSER,4
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,CYKLER + KNALLERTER I ALT,234
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,LASTBILER,4
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,PERSONBILER + MC,143
82,SVANEMØLLEVEJ s.f. Callisensvej,2020,"VAREVOGNE (MAX. 3,5 t)",17
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,A+B: KØRETØJER I ALT,165
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,A: LET TRAFIK I ALT,159
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,B: TUNG TRAFIK I ALT,6
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,BUSSER,2
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,CYKLER + KNALLERTER I ALT,125
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,LASTBILER,4
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,PERSONBILER + MC,143
82,SVANEMØLLEVEJ s.f. Callisensvej,2021,"VAREVOGNE (MAX. 3,5 t)",16
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,A+B: KØRETØJER I ALT,78
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,A: LET TRAFIK I ALT,77
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,B: TUNG TRAFIK I ALT,1
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,CYKLER + KNALLERTER I ALT,190
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,LASTBILER,1
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,PERSONBILER + MC,72
82,SVANEMØLLEVEJ s.f. Callisensvej,2022,"VAREVOGNE (MAX. 3,5 t)",5
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,A+B: KØRETØJER I ALT,95
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,A: LET TRAFIK I ALT,95
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,B: TUNG TRAFIK I ALT,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,BUSSER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,CYKLER + KNALLERTER I ALT,108
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,LASTBILER,0
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,PERSONBILER + MC,87
82,SVANEMØLLEVEJ s.f. Callisensvej,2023,"VAREVOGNE (MAX. 3,5 t)",8
194,STRANDVEJEN 143 s.f. Callisensvej,2013,A+B: KØRETØJER I ALT,1647
194,STRANDVEJEN 143 s.f. Callisensvej,2013,A: LET TRAFIK I ALT,1571
194,STRANDVEJEN 143 s.f. Callisensvej,2013,B: TUNG TRAFIK I ALT,76
194,STRANDVEJEN 143 s.f. Callisensvej,2013,CYKLER + KNALLERTER,518
194,STRANDVEJEN 143 s.f. Callisensvej,2013,CYKLER + KNALLERTER I ALT,529
194,STRANDVEJEN 143 s.f. Callisensvej,2013,LADCYKLER,11
194,STRANDVEJEN 143 s.f. Callisensvej,2013,LASTBILER,31
194,STRANDVEJEN 143 s.f. Callisensvej,2013,PERSONBILER + MC,1389
194,STRANDVEJEN 143 s.f. Callisensvej,2013,"VAREVOGNE (MAX. 3,5 t)",182
194,STRANDVEJEN 143 s.f. Callisensvej,2014,A+B: KØRETØJER I ALT,1798
194,STRANDVEJEN 143 s.f. Callisensvej,2014,A: LET TRAFIK I ALT,1720
194,STRANDVEJEN 143 s.f. Callisensvej,2014,B: TUNG TRAFIK I ALT,78
194,STRANDVEJEN 143 s.f. Callisensvej,2014,CYKLER + KNALLERTER,611
194,STRANDVEJEN 143 s.f. Callisensvej,2014,CYKLER + KNALLERTER I ALT,624
194,STRANDVEJEN 143 s.f. Callisensvej,2014,LADCYKLER,13
194,STRANDVEJEN 143 s.f. Callisensvej,2014,LASTBILER,32
194,STRANDVEJEN 143 s.f. Callisensvej,2014,PERSONBILER + MC,1547
194,STRANDVEJEN 143 s.f. Callisensvej,2014,"VAREVOGNE (MAX. 3,5 t)",173
194,STRANDVEJEN 143 s.f. Callisensvej,2015,A+B: KØRETØJER I ALT,1608
194,STRANDVEJEN 143 s.f. Callisensvej,2015,A: LET TRAFIK I ALT,1535
194,STRANDVEJEN 143 s.f. Callisensvej,2015,B: TUNG TRAFIK I ALT,73
194,STRANDVEJEN 143 s.f. Callisensvej,2015,CYKLER + KNALLERTER,783
194,STRANDVEJEN 143 s.f. Callisensvej,2015,CYKLER + KNALLERTER I ALT,793
194,STRANDVEJEN 143 s.f. Callisensvej,2015,LADCYKLER,10
194,STRANDVEJEN 143 s.f. Callisensvej,2015,LASTBILER,30
194,STRANDVEJEN 143 s.f. Callisensvej,2015,PERSONBILER + MC,1369
194,STRANDVEJEN 143 s.f. Callisensvej,2015,"VAREVOGNE (MAX. 3,5 t)",166
194,STRANDVEJEN 143 s.f. Callisensvej,2016,A+B: KØRETØJER I ALT,1549
194,STRANDVEJEN 143 s.f. Callisensvej,2016,A: LET TRAFIK I ALT,1469
194,STRANDVEJEN 143 s.f. Callisensvej,2016,B: TUNG TRAFIK I ALT,80
194,STRANDVEJEN 143 s.f. Callisensvej,2016,CYKLER + KNALLERTER,633
194,STRANDVEJEN 143 s.f. Callisensvej,2016,CYKLER + KNALLERTER I ALT,647
194,STRANDVEJEN 143 s.f. Callisensvej,2016,LADCYKLER,14
194,STRANDVEJEN 143 s.f. Callisensvej,2016,LASTBILER,31
194,STRANDVEJEN 143 s.f. Callisensvej,2016,PERSONBILER + MC,1294
194,STRANDVEJEN 143 s.f. Callisensvej,2016,"VAREVOGNE (MAX. 3,5 t)",175
194,STRANDVEJEN 143 s.f. Callisensvej,2017,A+B: KØRETØJER I ALT,1446
194,STRANDVEJEN 143 s.f. Callisensvej,2017,A: LET TRAFIK I ALT,1384
194,STRANDVEJEN 143 s.f. Callisensvej,2017,B: TUNG TRAFIK I ALT,62
194,STRANDVEJEN 143 s.f. Callisensvej,2017,CYKLER + KNALLERTER,733
194,STRANDVEJEN 143 s.f. Callisensvej,2017,CYKLER + KNALLERTER I ALT,750
194,STRANDVEJEN 143 s.f. Callisensvej,2017,LADCYKLER,17
194,STRANDVEJEN 143 s.f. Callisensvej,2017,LASTBILER,22
194,STRANDVEJEN 143 s.f. Callisensvej,2017,PERSONBILER + MC,1237
194,STRANDVEJEN 143 s.f. Callisensvej,2017,"VAREVOGNE (MAX. 3,5 t)",147
194,STRANDVEJEN 143 s.f. Callisensvej,2018,A+B: KØRETØJER I ALT,1319
194,STRANDVEJEN 143 s.f. Callisensvej,2018,A: LET TRAFIK I ALT,1256
194,STRANDVEJEN 143 s.f. Callisensvej,2018,B: TUNG TRAFIK I ALT,63
194,STRANDVEJEN 143 s.f. Callisensvej,2018,CYKLER + KNALLERTER,880
194,STRANDVEJEN 143 s.f. Callisensvej,2018,CYKLER + KNALLERTER I ALT,902
194,STRANDVEJEN 143 s.f. Callisensvej,2018,LADCYKLER,22
194,STRANDVEJEN 143 s.f. Callisensvej,2018,LASTBILER,19
194,STRANDVEJEN 143 s.f. Callisensvej,2018,PERSONBILER + MC,1107
194,STRANDVEJEN 143 s.f. Callisensvej,2018,"VAREVOGNE (MAX. 3,5 t)",149
194,STRANDVEJEN 143 s.f. Callisensvej,2019,A+B: KØRETØJER I ALT,1468
194,STRANDVEJEN 143 s.f. Callisensvej,2019,A: LET TRAFIK I ALT,1393
194,STRANDVEJEN 143 s.f. Callisensvej,2019,B: TUNG TRAFIK I ALT,75
194,STRANDVEJEN 143 s.f. Callisensvej,2019,CYKLER + KNALLERTER,750
194,STRANDVEJEN 143 s.f. Callisensvej,2019,CYKLER + KNALLERTER I ALT,775
194,STRANDVEJEN 143 s.f. Callisensvej,2019,LADCYKLER,25
194,STRANDVEJEN 143 s.f. Callisensvej,2019,LASTBILER,23
194,STRANDVEJEN 143 s.f. Callisensvej,2019,PERSONBILER + MC,1234
194,STRANDVEJEN 143 s.f. Callisensvej,2019,"VAREVOGNE (MAX. 3,5 t)",159
194,STRANDVEJEN 143 s.f. Callisensvej,2020,A+B: KØRETØJER I ALT,1318
194,STRANDVEJEN 143 s.f. Callisensvej,2020,A: LET TRAFIK I ALT,1253
194,STRANDVEJEN 143 s.f. Callisensvej,2020,B: TUNG TRAFIK I ALT,65
194,STRANDVEJEN 143 s.f. Callisensvej,2020,CYKLER + KNALLERTER,873
194,STRANDVEJEN 143 s.f. Callisensvej,2020,CYKLER + KNALLERTER I ALT,916
194,STRANDVEJEN 143 s.f. Callisensvej,2020,LADCYKLER,43
194,STRANDVEJEN 143 s.f. Callisensvej,2020,LASTBILER,22
194,STRANDVEJEN 143 s.f. Callisensvej,2020,PERSONBILER + MC,1120
194,STRANDVEJEN 143 s.f. Callisensvej,2020,"VAREVOGNE (MAX. 3,5 t)",133
194,STRANDVEJEN 143 s.f. Callisensvej,2021,A+B: KØRETØJER I ALT,1155
194,STRANDVEJEN 143 s.f. Callisensvej,2021,A: LET TRAFIK I ALT,1092
194,STRANDVEJEN 143 s.f. Callisensvej,2021,B: TUNG TRAFIK I ALT,63
194,STRANDVEJEN 143 s.f. Callisensvej,2021,CYKLER + KNALLERTER,616
194,STRANDVEJEN 143 s.f. Callisensvej,2021,CYKLER + KNALLERTER I ALT,652
194,STRANDVEJEN 143 s.f. Callisensvej,2021,LADCYKLER,36
194,STRANDVEJEN 143 s.f. Callisensvej,2021,LASTBILER,21
194,STRANDVEJEN 143 s.f. Callisensvej,2021,PERSONBILER + MC,952
194,STRANDVEJEN 143 s.f. Callisensvej,2021,"VAREVOGNE (MAX. 3,5 t)",140
194,STRANDVEJEN 143 s.f. Callisensvej,2022,A+B: KØRETØJER I ALT,1244
194,STRANDVEJEN 143 s.f. Callisensvej,2022,A: LET TRAFIK I ALT,1187
194,STRANDVEJEN 143 s.f. Callisensvej,2022,B: TUNG TRAFIK I ALT,57
194,STRANDVEJEN 143 s.f. Callisensvej,2022,CYKLER + KNALLERTER,652
194,STRANDVEJEN 143 s.f. Callisensvej,2022,CYKLER + KNALLERTER I ALT,695
194,STRANDVEJEN 143 s.f. Callisensvej,2022,LADCYKLER,43
194,STRANDVEJEN 143 s.f. Callisensvej,2022,LASTBILER,16
194,STRANDVEJEN 143 s.f. Callisensvej,2022,PERSONBILER + MC,1076
194,STRANDVEJEN 143 s.f. Callisensvej,2022,"VAREVOGNE (MAX. 3,5 t)",111
194,STRANDVEJEN 143 s.f. Callisensvej,2023,A+B: KØRETØJER I ALT,1307
194,STRANDVEJEN 143 s.f. Callisensvej,2023,A: LET TRAFIK I ALT,1243
194,STRANDVEJEN 143 s.f. Callisensvej,2023,B: TUNG TRAFIK I ALT,64
194,STRANDVEJEN 143 s.f. Callisensvej,2023,CYKLER + KNALLERTER,728
194,STRANDVEJEN 143 s.f. Callisensvej,2023,CYKLER + KNALLERTER I ALT,783
194,STRANDVEJEN 143 s.f. Callisensvej,2023,LADCYKLER,55
194,STRANDVEJEN 143 s.f. Callisensvej,2023,LASTBILER,22
194,STRANDVEJEN 143 s.f. Callisensvej,2023,PERSONBILER + MC,1127
194,STRANDVEJEN 143 s.f. Callisensvej,2023,"VAREVOGNE (MAX. 3,5 t)",116
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,A+B: KØRETØJER I ALT,299
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,A: LET TRAFIK I ALT,291
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,B: TUNG TRAFIK I ALT,8
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,CYKLER + KNALLERTER,80
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,LASTBILER,3
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,PERSONBILER + MC,221
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2013,"VAREVOGNE (MAX. 3,5 t)",70
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,A+B: KØRETØJER I ALT,446
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,A: LET TRAFIK I ALT,438
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,B: TUNG TRAFIK I ALT,8
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,BUSSER,0
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,CYKLER + KNALLERTER I ALT,119
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,LASTBILER,8
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,PERSONBILER + MC,356
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2014,"VAREVOGNE (MAX. 3,5 t)",82
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,A+B: KØRETØJER I ALT,625
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,A: LET TRAFIK I ALT,607
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,B: TUNG TRAFIK I ALT,18
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,BUSSER,4
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,CYKLER + KNALLERTER I ALT,127
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,LASTBILER,14
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,PERSONBILER + MC,518
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2015,"VAREVOGNE (MAX. 3,5 t)",89
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,A+B: KØRETØJER I ALT,562
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,A: LET TRAFIK I ALT,545
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,B: TUNG TRAFIK I ALT,17
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,BUSSER,2
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,CYKLER + KNALLERTER I ALT,103
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,LASTBILER,15
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,PERSONBILER + MC,465
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,"VAREVOGNE (MAX. 3,5 t)",80
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,A+B: KØRETØJER I ALT,442
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,A: LET TRAFIK I ALT,438
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,B: TUNG TRAFIK I ALT,4
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,BUSSER,1
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,CYKLER + KNALLERTER I ALT,129
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,LASTBILER,3
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,PERSONBILER + MC,355
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,"VAREVOGNE (MAX. 3,5 t)",83
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,A+B: KØRETØJER I ALT,508
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,A: LET TRAFIK I ALT,495
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,B: TUNG TRAFIK I ALT,13
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,BUSSER,0
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,CYKLER + KNALLERTER I ALT,187
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,LASTBILER,13
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,PERSONBILER + MC,414
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,"VAREVOGNE (MAX. 3,5 t)",81
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,A+B: KØRETØJER I ALT,148
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,A: LET TRAFIK I ALT,144
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,B: TUNG TRAFIK I ALT,4
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,BUSSER,0
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,CYKLER + KNALLERTER I ALT,134
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,LASTBILER,4
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,PERSONBILER + MC,115
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,"VAREVOGNE (MAX. 3,5 t)",29
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,A+B: KØRETØJER I ALT,312
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,A: LET TRAFIK I ALT,305
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,B: TUNG TRAFIK I ALT,7
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,BUSSER,0
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,CYKLER + KNALLERTER I ALT,79
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,LASTBILER,7
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,PERSONBILER + MC,262
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,"VAREVOGNE (MAX. 3,5 t)",43
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,A+B: KØRETØJER I ALT,277
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,A: LET TRAFIK I ALT,276
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,B: TUNG TRAFIK I ALT,1
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,BUSSER,0
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,CYKLER + KNALLERTER I ALT,151
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,LASTBILER,1
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,PERSONBILER + MC,232
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,"VAREVOGNE (MAX. 3,5 t)",44
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,A+B: KØRETØJER I ALT,413
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,A: LET TRAFIK I ALT,406
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,B: TUNG TRAFIK I ALT,7
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,BUSSER,1
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,CYKLER + KNALLERTER I ALT,190
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,LASTBILER,6
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,PERSONBILER + MC,348
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2022,"VAREVOGNE (MAX. 3,5 t)",58
392,LANDLYSTVEJ 31 v.f. Engdals Allé,2023,A+B: KØRETØJER I ALT,586
